"variable3","variable4","variable5","variable6","variable7","variable8","variable9","variable10","variable11","variable12","variable13","variable14","variable15","variable16","variable17","variable18","variable19","variable20","variable21","variable22","variable23","variable24","variable25","variable26","variable27","variable28","variable29","variable30","variable31","variable32","variable33","variable34","variable35","variable36","variable37","variable38","variable39","variable40","variable41","variable42","variable43","variable44","variable45","variable46","variable47","variable48","variable49","variable50","variable51","variable52","variable53","variable54","variable55","variable56","variable57","variable58","variable59","variable60","variable61"
15.4266291804292,-11.3046606749213,5.89209808064118,0.275258885328064,1.16311387512377,2.56450526213988,5.10424758027163,11.7796858215622,-4.08396246433867,-7.53042918904032,-0.273988981511296,2.31696288046371,-8.23406271488243,-0.730265123275707,5.35433177388756,13.4606464156953,-5.50308421237409,-6.80961464151881,2.84352680986434,10.219306124308,-8.32720870525884,-8.00279849837186,-3.4424208066211,-23.3695061488652,-4.38415795818562,-1.24629816024277,9.26672422184796,-1.10441464492195,7.34343091208317,23.7762761870385,20.4266620330534,-2.32007712476605,-13.8951784839883,9.623237318819,9.78590852616864,6.85055127254245,14.1343104823148,-4.02688159834414,-20.9821925788435,-3.57497808920896,-0.10396031136479,10.2259390806752,5.20676213272163,-10.0816287627937,6.14701911083454,-23.5520044877055,-16.4565033574355,21.0644578989845,-3.25564111293265,8.30828178178669,2.96840304634165,-10.4268713149633,-2.15042081563948,-14.5228262102848,-2.24003272171285,2.93954656369759,-13.6505489351089,-6.99181324911707,-6.42247762156273
17.5260315948212,-6.67607411427103,11.8673122401373,-1.97692135585246,-5.0761585300382,-4.13578678300584,0.434950247448086,-0.208512173680313,-12.5795653166942,9.3974295081358,16.1532261840537,0.558892384641492,5.99232371943323,-9.76653518204586,-9.34578047622476,9.28069841109973,0.523489311689329,16.6855923372876,27.4798775084558,3.77420279411363,-8.23573596238661,1.5227361305609,-10.3277978393363,28.6019981159248,-18.770546487741,7.45257760913807,0.447454596027803,-16.3377275492461,-6.11456811663085,13.7824056550904,10.7777984710048,0.629983006582784,6.63177074722065,-5.09293294515342,12.9744213352802,-12.043564762314,2.40942615037648,7.68931241352133,-1.95294136115825,-0.260446112043118,7.87269949169372,8.56858472025748,-25.3446464822973,10.5614668949062,4.15144726361222,-15.0659382872499,-0.43338842591016,1.75031745862658,15.3978268262751,4.52792875903429,-25.3165289655403,17.8427579336924,7.05388683319908,-7.54781795910377,-12.2913881565841,-6.49028644022533,6.00589430083383,16.295601075382,6.3387694751522
-9.05716421416581,-0.597040777978834,-1.58842108989023,-1.53838108886248,-12.8186716063894,5.49885679871639,19.573342107874,5.2425194060784,6.08710539255811,-0.264833941843619,-15.9120592976122,-22.9859566392393,-8.28149056085021,11.4146261493864,-8.68498363073343,5.10274688402583,-17.5157165571404,4.03192004480622,-10.5192498501698,-5.32834306563871,14.1712240285804,7.19197228165087,-3.67856076612268,7.97879554743061,-2.85856796033162,-0.945224749474922,-4.81762597167022,-1.45442207784984,-0.317998539091472,-0.297297911185431,8.57442246810806,-13.6150400499499,-3.42849896212509,-3.33176025276518,-4.60667593758253,0.345628530015224,-0.342170519517933,11.0308535963681,14.6719359026649,15.4107129506163,7.64268089166259,4.60766063500401,-3.3850856068924,-5.89774077968108,-4.5075836711216,19.760914633328,2.22281209231748,-6.47182652350434,8.41432009709821,-8.55861284210013,-4.80330780834982,-0.142619006451878,8.30649214569722,16.165477449402,-6.21831092694289,0.756567494667315,-5.46195664432666,-13.8728317960752,5.59578459659461
8.84808145723403,-4.68706058962747,-3.28613710508067,1.77111325563772,-14.0242455835816,3.57309512939028,20.886495145277,3.60105874848225,12.941306787124,-15.2854408090018,14.2420762609277,0.89629859744813,15.0979151466702,-6.72988904443122,-12.8130343973574,0.194349126721162,0.00428595740358768,2.72302849174921,8.6474617347949,7.05137779137078,-2.56812551711142,-2.57073312587056,-20.6979008936508,5.90106106653622,-5.34244626680283,-18.9274226540514,20.722379736841,0.197855754079617,23.4998762478119,-15.0507768827715,6.78541709346355,6.75838552294758,8.00525672328796,-8.60382297154284,-0.41715122309645,-10.7409826080804,1.50839396376506,8.51043651082535,15.1189244627026,8.27574241784429,-0.735489832852263,12.0848119215533,-8.04439640741793,-5.88001424703645,6.17567570183936,-9.30794441881478,-0.899741304407687,7.84619304593673,5.5885374130531,-0.0392713991132955,-6.82548297755035,-6.22304753028466,-0.055799239777623,-10.1698980442693,-5.16192461894165,-19.5778552326896,9.41318366521324,3.04334708594614,5.10486063067898
2.18772925928544,17.1636323845378,5.42457854366628,-5.00740893037864,-2.13028471155095,-11.1906887774474,-9.93493909308383,6.4454147582868,-1.52654629188277,-10.9390788998319,-0.490093860256788,3.62547292805229,-8.90198515316913,3.76965077282281,-7.59978155593781,20.6254856711263,-0.988640722402332,1.86600629986761,-17.8867376104117,-18.2841260210742,-0.993060705730268,-1.80349072741741,-6.1288272172902,-0.252349361404193,9.49827956711448,4.59745981245889,8.30196599231656,7.75317526673868,16.8658010226078,7.13357156405686,-11.3934127912043,-11.507636608583,1.2015044411302,-18.1684940258068,3.9338526801688,-10.6564504216354,-16.6397362606416,-3.702128902836,7.91418046920762,-0.225536354490933,10.2462205743345,-10.7866163355963,3.43676923982523,-8.83106595784236,8.22513923648087,-1.6305236407969,15.9457595976676,-2.81485109812348,9.6428270458919,9.95826088854981,3.69509327133777,10.3705055584299,-3.55167748321617,-10.8571630615077,-2.71643160926475,-1.1049378082231,-5.62150429627398,-23.9853757622558,8.72505697901648
-10.3247878631929,8.59822239549512,-13.4982107668771,0.167405507493869,-1.99500778847835,-7.92955472376192,5.24963764481752,11.2212253416883,5.91008148312596,-8.27696885168725,5.50721660664859,15.5890989961311,-2.57523424327247,-2.43714064680223,-3.95041388582779,13.8002668856668,-5.44900754010901,17.0513407334017,4.51737943616967,10.0017165524311,4.69208391110573,-8.64440013487213,-16.9292669529047,9.29200728597503,-24.92392420772,-6.49039715862931,-3.70576689781788,5.58164037374991,-6.1410820380907,-11.8099796630273,-5.85976580556764,0.908240450953078,4.09570190314335,6.994894794195,9.00907853477148,-12.447588849242,5.89883886610147,0.168542417835486,6.72088613626957,2.28169132966633,-3.30159807786016,9.96507801495207,2.01899785019968,-15.9985067501398,-9.45950327951831,-7.62869214304245,-1.38727792744212,-2.54070407667339,-2.68550525171997,-5.33401478561615,-10.7755687600754,-19.064649952959,-5.6681028986924,7.27006402473313,-23.1865803897296,11.0775251856317,-19.3369859268664,11.0443780594462,-6.79944332301495
-7.5517966200159,2.27309172894266,3.88187325845992,2.67122604070054,8.09873520592132,-7.43835062329778,-3.47128477767301,10.0440792247424,10.8164485750872,13.0936949608062,-6.05050771512856,6.92735789014325,6.33692996420028,-1.23252995125883,3.21340232725886,2.5512791878565,-2.69554211465104,18.0152415363293,9.14298247854056,-12.7878670525938,-2.47027623372343,5.92324147617007,3.73400005355561,-13.1324904348622,7.71711940750054,3.88712060607207,6.1309022642887,-2.81995497511769,3.5155130151725,-17.9991229417484,5.20354707687837,2.27777735602201,6.79633346545234,1.87396981842622,-8.31390104661097,5.33019251810125,-3.6286922862496,-12.2357089773612,-3.37989265314119,-19.3960223347069,-8.51100137187505,-11.6460599061896,8.87118822429365,11.3900517788294,7.24079793888483,-0.0943877603862626,7.10172773195066,-8.30802833709617,1.63908644846087,7.30488816485964,-19.0942076966097,4.08757434637767,6.70033167904542,-7.79289126045198,2.47529297371251,11.4737101246441,1.57557671620612,-9.87239605823389,13.565818275627
4.54354961231366,-9.89702534534777,-21.689604162469,7.8731993667066,4.17641118101062,7.01566577460554,-4.42474214987247,-1.98160241688028,-21.6431959648823,-1.63400540273346,11.4037883511244,0.730279001193436,-1.37379576050169,-6.51980567255386,11.8172234675618,5.61324801982145,8.9016648420573,-8.88926120521779,-1.86756292137783,-6.63168169417648,-4.53455327493711,0.637119176540151,8.64686533547768,-13.1285149185929,5.13408898797841,-8.50887330863235,-16.8229675805736,9.13427874392102,6.50020084304836,-16.5971361548946,6.70952546726726,11.1167686527912,7.76584126264282,-0.612112381962168,25.1592491274126,7.40054975665784,-13.6187653562778,11.8262372268605,16.9577581298754,-5.35318344554902,3.90262319382249,-4.50005586973532,-18.8067280041799,7.57547446989959,3.14057907737641,-15.8071796097005,10.3153536668229,-7.32011050256244,16.3101286972862,5.5735128660751,-17.3399066175157,-6.16032220595811,-1.91031793611837,2.75604222617527,4.46975768555833,18.341559797211,9.43195849384401,-2.10219234147012,-12.6284114058282
2.38666399228492,-1.26258141713481,-13.258622165323,6.65006179481221,-2.58223778729215,7.59205378402215,18.813802774533,10.6548029355008,5.40266492637638,0.146766650049094,-17.4379501228554,-16.6428470392075,8.47347910914971,2.34299408103312,-9.42151545544188,3.36788254948246,-3.99588814018636,8.58515750509077,5.8853508985316,-27.4686415485987,18.8002909238018,0.846161254189581,16.169697050765,7.34201318760205,4.84609435370707,-2.87097507458012,-26.9524733868549,15.8413319731501,-5.16380671371923,-1.19765244083573,-6.08954019935663,21.7197677913603,-13.4182700733471,13.6980606967089,12.6304751520294,-17.3223948706811,6.01437441189985,13.2018455363857,7.25126598048813,-4.56942284066544,-10.3957986547229,-7.32434590198229,-1.01833966065688,0.765042167046626,0.577425096584154,5.5986066678605,0.900936571456225,-17.5272380339749,-15.203857645926,-8.93732897748204,-4.85323716155796,-5.84014970382209,17.3427959085399,7.81012945934021,-0.765965423487448,0.354545797400847,5.27913415965809,17.7477013009501,3.79398864695098
-8.81440522518498,4.91869698067562,-9.17392211493283,13.8375431241368,9.43710479751565,-7.41107301028386,-5.59287837477298,1.87546291656369,8.14189397068424,14.1950289050195,4.24048507976039,-8.36704359887597,-4.06468669460566,10.608374941441,-5.6401202308836,16.7196157571857,-8.99645043707834,-14.0872629999688,9.57193480142207,9.18444761372696,-6.62485410348412,14.4053569452272,-9.20477759211418,-2.15695817836905,-4.95103621985813,21.0902116673376,-23.9272906588164,-4.97170500506981,2.72020342759011,19.9337196140108,16.4794741758237,3.86523254937988,14.9004248471868,-9.90071425882607,-14.810802460236,4.57445633604798,3.51190517114578,-9.03148725980212,24.218292987392,-4.53885299600563,5.95610657944836,-4.53632213637763,-3.40319620223355,2.76171321199615,-16.201873861982,-11.9091045754666,2.27998374954121,-9.53357627515124,14.3380241834296,24.9230167890499,11.6370914853069,13.7340027125704,-5.2704380519212,-5.77938945764846,-30.6545788509314,4.23507025474685,-4.86237646844251,16.6730081204624,-5.1522144674164
