"variable3","variable4","variable5","variable6","variable7","variable8","variable9","variable10","variable11","variable12","variable13","variable14","variable15","variable16","variable17","variable18","variable19","variable20","variable21","variable22","variable23","variable24","variable25","variable26","variable27","variable28","variable29","variable30","variable31","variable32","variable33","variable34","variable35","variable36","variable37","variable38","variable39","variable40","variable41","variable42","variable43","variable44","variable45","variable46","variable47","variable48","variable49","variable50","variable51","variable52","variable53","variable54","variable55","variable56","variable57","variable58","variable59","variable60","variable61"
1.84943763681045,8.34361005518245,0.533708657268379,-1.68476278102675,-8.61787108818419,-1.74899404660594,-24.3567210917155,13.426051325888,4.50931075000758,-6.12128677262694,6.65906323114969,-7.03994412249221,19.3717384773021,-15.5449677901235,6.24071288123007,-4.17342124257318,2.13714819897535,-4.14446661759479,5.53024181605341,1.05265944113112,1.36550592629036,9.88688032658603,6.58949561078409,-3.54242354022016,13.1139898601832,7.33556610923891,14.0513547835986,-10.0853409938538,12.2677605408738,-16.6685000142211,5.85078297312061,-5.5696402840391,3.32821803145559,7.12662056235671,19.5274072064733,11.3765258963196,3.27064828336137,1.49286683033552,0.556779393696995,-9.67511488606548,-6.51433123413443,-0.431304846806523,10.4632695909379,-6.67338812105687,3.17874326255144,1.30575934771548,6.48913275492238,-7.86849517459364,10.1026380893053,-10.7453996834978,-3.5414754805883,-7.25884321162962,-5.74512927814905,-1.08483951274812,8.76427675772146,-2.74834064193721,-4.08810867534666,-12.4763812292462,8.30885913953059
0.71955330498752,-6.94661201613817,3.28790385608431,0.133940166183975,14.5233535507824,-2.98670958041296,-12.8396409898989,-11.5813131712056,-0.33163810377211,18.4273870276671,-11.3231801498254,-8.60284759692481,1.27632316273185,9.43942303971615,8.58379475071778,0.633974729167966,11.5824670991455,15.3499022690252,-9.31620456570019,-0.240228082043637,-7.83525851743802,-11.3510205549824,-1.40344603953208,12.7026786605444,6.76797209945304,-11.3536615962623,12.7313364540398,0.71742477902568,17.6561434518552,-3.19202683050445,12.3321279031522,1.71696990670652,-7.42952581711571,1.09848680016803,-18.5434513837964,-12.8065220258725,13.2505617199436,12.9151532325067,2.89616457449797,-0.825430835501449,-4.58075704456805,-15.0148593616648,5.17249961228544,-19.6157694886067,0.572644437949818,-9.95183282323298,3.06047261234072,6.45035544151871,4.22266482687447,-7.0740947402774,-17.4677071983073,6.86181543675227,-9.42929699565556,7.87831120749686,-4.52084941288686,-1.06396837446556,0.754436896461752,1.29773872497281,1.35183472027254
9.65105656003005,10.1028945826228,-10.8722108911994,-7.19920197186897,-2.85784110711436,-3.72471787874192,0.519790777836273,6.45125271731945,6.13187263319471,0.8186583153139,19.2034842450438,-6.12695502163819,-1.35268011212272,8.89348146580784,-12.8147890327625,-6.64069541678091,6.66855417384936,23.9596836676161,7.02169312442286,3.77458554225709,7.50590388909612,10.8496293789968,-5.59601811998524,-16.7524168014651,7.98179044233297,4.67125743681908,-4.57518166384838,9.67388955549203,-1.9085181988927,6.39733619754502,-11.615936206783,3.29149031931013,8.55100844119676,1.32547838050649,-17.9287020626811,3.48131682637328,-24.3784222028431,-11.8474489110711,-18.0109919186929,-0.314185460504786,22.1537490186327,-4.13282645870426,5.5688332856588,-5.4828810744019,11.485321808329,-7.17054774228373,2.7389645599094,-5.03308974652376,-1.74900914634585,6.5398002052395,-2.22843139888022,-28.0083716873888,9.02752339166308,20.4829210052793,-5.86616698575868,5.63982100443039,12.4141697721787,4.87746860976838,17.9519322806707
-6.42389975080475,11.0532073735763,0.651198979360903,0.571090313521804,5.21422782252062,1.17825533878917,9.66970476868524,15.4952766972074,-0.217893121520638,12.1083112688978,-9.50918757801985,-6.94562076187182,-5.75171131358829,-4.92546995472067,-13.2927766057468,7.35191128652781,-24.4406160685641,13.4145982795394,19.8214367005575,2.1609746296234,-2.5792291587568,-0.433643943429822,5.89240369623907,-13.0071246148867,-0.131306663949816,-4.69264337321053,-2.72968101987164,-17.5978169585282,-6.55448717040461,-6.5671705127893,9.29326367457279,-21.264083363873,-9.12495798468922,-0.364301327138,-8.71618755079181,16.5355090442371,3.96554604247869,-3.93250720020314,-0.85007716836595,-13.6216373632765,15.5224919747941,-17.2282612221492,1.08807380737437,13.1625119089661,14.8548681226109,18.3579929133497,-5.35051033547468,-0.226596328149629,4.84407162984974,3.30784402051627,14.0831919512779,-6.96575696992077,0.13475358862944,-7.22081907142237,5.54952564947632,11.4825925398039,8.77870389256886,-1.40445558620213,-5.90043497594829
16.342905117871,-7.79127713307128,-8.95670329105256,14.1109738475026,3.00342855689169,0.978553927629301,-17.3384813645916,-4.77734457903414,4.50557470575875,-9.93798942936076,-27.526814332352,1.01828444159708,-1.10202537900875,-8.81776746115872,6.87059833114566,15.4571827292394,12.9576774271581,-7.3039273992717,-0.493688799710554,8.69559360790099,-11.8721530701093,7.80912415102171,7.73188998214308,3.00152525740165,15.4153479833739,-13.7359208723479,7.49763700469299,-6.1268714897271,6.27535099435,-0.739793047523643,-6.04293699375693,12.3633150947504,-2.57029119060529,4.55612506103975,3.0717891885657,3.95473801363592,-5.9959555147375,-9.60282911227389,-7.43840045489992,-9.99855623234555,15.325490308761,6.10503988034759,-20.3615104012596,8.05973295539507,15.1515178632647,-6.16311847898269,13.1747372082555,8.89987364125164,-9.83764384192385,-6.90140325471014,-0.863242548391,-3.3527304807867,-8.43693249932712,-20.2000756450417,26.4746639417506,2.21071401799597,8.859375654498,-17.4305166207197,6.86224074545957
-13.0478172404363,-0.483847951325507,-0.28587883614621,-6.46370424551855,-3.45778092082165,-1.49260637889264,6.95611956883774,7.95499238288866,-21.1505720704041,6.40331728671643,9.73323207485298,-1.90282184876029,-19.3807314835307,10.8507656106431,12.0171371433141,8.42984767226494,-1.27909946965574,-2.29911498663043,9.77104911208551,2.69074897201509,-19.6633603471707,-12.282658116553,6.60418515332594,15.6591122413695,5.72318683230355,-4.52645024630626,-4.0399148478035,-11.9592395405847,3.69144842561907,1.78314926842558,-3.71871407066588,7.85318693261171,9.29777030959156,2.96840163510626,-9.13824066477045,3.4291629562995,16.0877030210306,12.5933460908514,9.11689031541578,-5.44812243479363,-10.8793407621586,2.92876003725443,5.79085497666165,5.38671648747714,3.20157016167692,-0.942350452275382,-8.80688929540212,10.4131824475888,3.12904399385747,-0.624628459833195,12.4284847400572,0.0781189838635663,-15.1375400128252,2.16318162050484,-2.02599317739992,-19.8132920544134,-8.96125031714802,-9.67133197945845,-15.162465022658
-10.4775913006896,-0.0256214067218314,7.49841593538927,20.6713311845995,-1.47581088707344,-0.608127951620526,7.43514012729738,10.5573492589853,4.09755103228797,-7.89905729243301,2.99557095125869,-12.6888513913114,-9.7488502909288,-2.0374454578473,21.8780457614904,-6.83743112539377,15.0351196582179,2.43699498148633,3.58736003915086,3.04997197265058,-15.6301935378061,4.76685610548049,5.76436399147804,-0.593537885868548,-1.38916996872936,6.08471057736771,11.6829964368651,1.43539129503002,6.63363588163244,-8.53374321081932,-7.29354231960917,3.52092066868487,-10.5945298782037,-0.170646335664688,6.60820939821372,1.4049400495113,4.29241736157308,9.81826279543977,2.75239674341322,7.09560524481954,-6.43294603621295,-15.1148251602708,-1.77903245147541,1.23066771489377,-1.32852944899235,5.36676642745282,-7.14595742105053,0.499533741383732,-13.2746401917154,12.117711341636,-5.01409202034294,-11.7218538590638,7.03382867610733,-9.76284403994071,-14.3581114532702,-4.46932812648486,-10.1605997850838,-8.54843486073746,-5.47567551774413
2.67459901936652,12.14210180657,-10.2553703930545,20.3894278062276,-7.72505713707107,-6.32443584639997,-2.29683276718188,-16.2212219745692,9.67321245753265,6.81480235907244,-10.3718940479799,-3.91663637945705,-18.3968143269139,8.24769212923572,-14.5335683990398,5.07715447409353,-6.83392833899352,-7.80954620916547,4.88706593303024,19.2254918473071,-9.85480775268828,6.01638189813957,20.3420497872535,-0.719832120655219,-11.3481264880114,-13.5629431793873,14.03080185827,-5.59181777999306,-4.62889263562617,-6.61576185474596,-13.0602007669596,1.78499304983509,9.88531509938232,-0.0859407056418984,-7.54335364600693,-2.13671732439155,-0.243360512189876,2.66645236876504,14.5316216796763,2.10785779600771,-11.225166545532,3.33776471042231,1.88144637992962,-3.83198759849019,-12.137752071481,-1.27750683090123,-16.1927810972562,13.0638158948359,-8.43209759000891,15.770232799923,-4.6760984911677,5.23836250038225,-8.58299144890614,-13.7192815478104,-7.53938467559128,0.039466304450266,-9.78012100187417,3.22925620589662,3.28136734987095
-2.18676923388202,-5.27082293749516,6.49458578377989,5.15645154220017,12.2454920160546,-1.85648157973179,-20.9352677229756,-11.3052397357529,-1.64941142630558,8.10723888296699,-20.0982490996767,-14.7876373149379,0.623675875891254,-13.526697206882,11.348728131678,16.3266272074072,9.38277935708619,-0.00499656584456481,15.4482941390733,-13.1182826283101,-13.8618022805144,-0.117852412547352,11.8194533106047,-13.8976679052586,-19.1349314156804,9.19221886143617,8.03599964057583,9.4361333256343,-0.0222477605214706,-13.5249752671131,-1.94416503644446,-2.54810442171398,1.22391970490266,7.79860163454792,-5.20754655602724,-2.79665248569779,-6.94546579830451,-13.6284166559059,-11.2087728165625,10.6543630611815,-15.9004762623011,1.63802368558745,6.7995119053654,-2.34834220448904,16.6412513955053,4.60864479177325,-4.31818350985607,-7.53980720473607,16.1942834328123,-2.63955918320871,-0.967929258112437,9.57876420504949,-1.07116209907972,-0.162723400923679,-12.7857097098611,1.93196643490693,6.17262714794538,3.36229638901684,3.27723991175247
3.98923471388892,-2.16633528410697,1.05143560713458,-1.51458726259414,-7.93332476830529,4.18712555028786,-15.3057029280699,-3.88623643215699,-20.4257578239905,-11.4015127245236,12.7257588712797,-7.54312785383447,13.8694803753602,14.5192714762308,-4.51993210209132,18.0678250603826,-3.65694892067664,-6.97774822156938,-23.9510965929875,-0.499930703196632,-11.5085583372554,-0.31411970584176,11.0461235674671,11.5434885308776,-1.38118126249573,10.2641492760951,6.68437540829571,-3.07582936401984,3.77087055768492,13.3240800053007,-4.19109695118511,-5.66372350915376,-12.4907533268647,3.74434238721581,-13.7388020628776,-2.57267130719375,1.67495537187917,-6.12693090352981,6.80571364898503,6.25722051980902,-5.21587589850163,0.524825547749598,7.99342395924349,12.076746265735,8.91059556619174,9.944922707696,-2.23451327344575,-0.578703424362628,0.238175110990895,-18.5288048663949,1.54147540470002,-8.62839141973705,9.12780577948828,1.21771523286897,10.2413280116104,-1.09562596175294,24.1999274171331,-14.7772991276225,2.74954891799253
