"variable3","variable4","variable5","variable6","variable7","variable8","variable9","variable10","variable11","variable12","variable13","variable14","variable15","variable16","variable17","variable18","variable19","variable20","variable21","variable22","variable23","variable24","variable25","variable26","variable27","variable28","variable29","variable30","variable31","variable32","variable33","variable34","variable35","variable36","variable37","variable38","variable39","variable40","variable41","variable42","variable43","variable44","variable45","variable46","variable47","variable48","variable49","variable50","variable51","variable52","variable53","variable54","variable55","variable56","variable57","variable58","variable59","variable60","variable61","popularity"
4.42048668698754,10.6059230428065,-6.37129204290629,-25.8762029369551,5.12112995861885,-3.57320189237022,14.0629832948209,-17.6144511958425,-13.6288287527714,-1.86889543729788,-2.71671210309047,1.92550553909528,0.0309095937734304,-19.1101347617367,19.8327686881628,8.47426602877277,-17.1658148195873,-1.53739193797523,3.01504487713636,-15.7160340736134,-10.1155387339951,8.51974667638406,15.7322205114212,-14.0692150679789,-1.42485842407735,7.66279508263421,-6.84864995523008,6.30868071777975,-1.99454988327532,5.13008589167526,8.50554828431858,-11.5090077920767,-10.0996242462846,-5.85406759331907,0.283419422517927,-16.1269701339621,-9.49823820822655,1.2537943092345,-2.5321443771494,-16.4540383271059,-17.7299788179035,-7.84529634078606,8.96929611229271,-8.58542877854158,5.66348356828778,25.3691055491496,-10.0521241561574,2.30609323326036,-23.4613086339366,-10.9336567448263,13.6372874541459,-0.551402056706388,-8.89640681626771,-5.00449345865548,-12.5771878868378,0.252849368099688,11.0367136569729,-6.69940821654357,-0.0804894063447726,2
-1.5193256985916,-7.14159092973781,9.06349546605035,-3.40556672974915,-10.2421702452291,5.5186690281528,17.056704951844,25.1601216379628,-2.62234849072156,-1.54528259310581,-1.13042888848389,9.86729413576671,8.33954546928198,13.4190837765082,-8.66218529341126,-5.57699551474435,9.69537832394692,4.67649849958411,1.40817517376137,-6.1702982802294,19.8471659753513,-4.83145796732332,23.9791193396849,1.0129319783168,7.80439261148497,4.92678116780135,-4.32633840999917,4.96102609712311,-0.663917254791701,-12.7349396768811,16.3254290552547,4.77167782197213,7.1928198020947,-1.40149525371863,-0.192170405892935,-9.13110894140564,-4.36115048572595,9.10401329594727,14.3684793267958,-2.98396514685085,20.0231901623934,1.0976738117567,0.755180821490641,-7.83791853045688,-0.629563881513304,5.69401492285319,-15.6233316967737,-1.10263315607524,-14.2344547976784,7.45147310171569,-0.453425446948987,5.82517091366697,-5.00711709638284,5.59200798852829,-8.45580569205408,13.7311347096476,10.011254354711,4.0619131062254,-6.19883764604437,2
-8.47956040381484,7.58697062349408,1.81663411077383,0.392728166743043,11.1237988289394,1.10683714763395,-10.0215345143482,5.86424669472193,1.73300140359174,-4.00069510057045,28.6332295944574,-1.74557839875488,-10.5759960079619,-14.7744887767466,-0.620037253714048,-18.4285696316374,4.66644845198707,-0.831549814550166,3.8907259415218,-15.9556397059329,5.16496804075231,5.24907842289676,4.69108231261723,-23.4462916180447,14.1394023354376,-4.12350798761278,-3.0765815028971,2.08095731765201,0.769079910253348,4.57150240919749,-7.42047959681759,-8.79157545384076,4.23247457693115,22.0959100464312,-2.51589684457968,-13.3417557070058,16.3951168339949,13.1139115280617,-1.78672821892901,-1.13668820530181,-3.80498065715719,-18.4620896333742,-7.29293836800721,-18.2582844284979,-29.930792928566,9.86366030203012,1.76100358607879,11.6260846608336,2.83976265195952,-5.39099416144592,0.738233400170605,11.0035001127595,7.03769051806782,7.08862178964163,-1.03184270211768,-1.14884259107794,5.48913242897687,-12.4446967022827,4.09452441392521,3
10.2834657236143,16.463161853799,1.43341290908238,4.50197758008903,-9.98532132170965,-0.55143855059461,-6.25987044995103,-14.1277045150557,-2.17562452297037,3.56037274722559,-0.332021596793372,-12.5700203878782,29.2848184983397,-1.27489113446108,-11.0960340575367,7.11069118481608,8.68712339098365,-3.90590942879846,11.287424469972,-7.94391039280121,1.01481734726297,5.2568881279506,9.97875521890337,-1.02261065930997,-1.48451906834486,-15.4122105344715,3.48523587116164,15.4407842576427,13.6491204876499,-8.11967040818428,20.4731867110396,11.0962558554608,8.16063818361418,-14.3009733707168,0.444260986254929,-1.39741237941138,-1.85503371755838,6.48171070214499,-6.84891440984657,-2.58866696707565,28.6951484419813,-1.74226004443117,-3.80790427489293,-3.65613287154889,-1.40977562422483,21.7585354500683,3.48730377259505,0.0840066656222482,-4.23694389187282,7.82109816490835,11.8005743497637,-8.42275729508118,3.51134482210849,-0.0837820256777121,1.40529975270465,-2.46450866598724,14.8251532042417,3.88298591027086,-14.2828932552432,1
3.5161359097422,-10.7576327472095,-1.70141878802862,-9.7971806876271,-6.60101931912037,-22.0581024173143,16.9841725573109,-4.87241700741184,-7.26148464108888,8.53428654973108,-16.457220845649,-1.28073831832763,2.44932260172444,8.69312655550227,7.15435469302719,-6.19152736951604,-3.22726606690773,0.736393206737803,0.652648089826417,-0.509960673598346,9.04283513066711,-21.5785347372593,11.5912953102106,-14.7842977078431,1.49857520672677,5.63340899312805,0.501287684465287,-14.7492554006056,-6.44829915647165,12.853161243644,5.5792114190355,2.915624493541,-12.665547970784,-16.4407473243252,15.4959150229233,6.23546586544086,-7.05863136613228,-2.86995424486805,13.1800965039071,-8.8115033149462,4.78891580742629,1.29934093810451,-7.74729953525852,7.13187167439036,17.3983409105895,-18.9934355276967,-6.59942159475297,10.3678079453571,11.1822882907172,-19.2801396691874,-2.76911456492581,-17.7762025883036,1.20450257918685,2.18376648153564,16.9861744170656,-8.52809852958934,3.17152475964312,6.37800659267734,8.95599761428014,1
-3.97300785373748,4.07437795884358,-15.3043700059576,-8.37461902058946,-10.3754346377062,-6.74675154063475,-2.09420113116788,-11.0691095357287,14.0517177981146,-4.30893084890608,15.668293783879,5.26452744242569,-17.522207960272,-9.15443157110251,6.20039596937245,-11.3299476322048,-0.625362147211622,6.20929961667406,0.479117470264294,-2.48838597282341,-6.8156494758254,-7.43848788546097,-10.3890054797958,-13.7474094962116,12.0738156152403,-5.63065905736709,3.29174439620542,0.293114985109414,18.1400003389976,7.58629223784941,-5.61883702045431,-13.0866170608333,-10.8182431864202,-6.62496618776389,-5.2955596358499,-6.40817977385053,-13.1138933458388,5.08378395136702,5.57090790916777,-6.98429479613733,13.7502413987532,-27.3268149767183,8.36971282505504,-8.7294362862226,25.1388980493864,5.19658890164127,-7.15359364827839,5.82234716804597,10.6246326493084,-3.89699442597482,-14.4016865177871,-10.8647447957444,3.4031146372635,11.4614583000771,7.3876061130875,-19.5907016423443,-19.3933897703905,19.0489762876263,-2.76302540461397,2
-14.9540227033853,0.439914580866186,-2.43967574404683,10.4605764205914,5.41411515477177,-2.61946464921141,-1.12592256384446,-20.1843092236705,0.0851770578087764,13.1939465804584,-6.26128179360253,5.87427876115251,6.33845310271513,-4.38174874815779,-1.65666816673527,-28.7878382590546,9.67222623429054,7.48951960560288,-15.2993629698281,-9.50784349398913,9.51376737200636,-8.19546534516935,-6.42675876729655,-3.31223930903298,3.85083442643153,16.2230678980328,-3.74564906045182,17.9583687983551,8.98366449911187,3.15838152363955,-6.96473268319371,-11.5298605741666,-5.97752416951253,-7.80976507674846,2.85478627304211,3.52846606368797,-5.67464479568268,17.0177304688532,12.0769375168989,-10.7352504603961,3.86821136048799,1.44977292231972,-8.22198834720801,11.5354081921043,-4.74937461165642,10.0996082755932,5.79593770973881,9.61161918900878,-1.81726126225351,-5.15753808273377,-9.24382082081425,-18.2914511248683,3.85472147195864,14.5717772001312,1.89328444520537,-3.23148261130139,5.92363742221426,0.580375379851924,-12.6865842829734,3
-8.97795931315966,-16.1081300645662,-10.1622730952219,5.41259833202422,-13.8566920110646,5.95396221613575,7.36458994540667,5.85765715021974,-19.490238522841,6.88614345769847,12.1838182364721,18.0233116962415,-10.83183361415,-22.6559724043896,2.25478678938064,-1.78532636119729,6.00182434402574,3.06960707273388,-3.09510612277623,11.7931567869941,3.3280263115892,-8.49760474595609,-1.1732708299958,-7.80869304664088,8.93387735895485,3.86208283328528,3.75610136243968,-5.08557765960831,25.0114923097413,6.79998854710947,-3.68777746460831,11.9256376499281,-0.751993735337532,1.3444009509725,20.985989005636,16.4307393872639,-4.21787825643954,-5.79931685654614,6.29544436492101,-5.34853559765668,8.48037293699431,2.19707466961766,2.38699798767045,-22.7292697168217,-1.31550316234525,-2.38254129208856,-13.4159601347319,-5.32766719577926,1.12483474897021,4.38430039172031,-2.91716030819547,-16.3605042838226,-4.29567177616715,-1.07232660032491,10.3480963484978,12.7787488780773,-1.77427795829582,9.96417650532524,11.3331128952681,3
-0.998313939175012,-2.48924901665984,-6.73173878521522,8.55072852304298,-5.49741859038556,13.7855390270381,-16.1676310542215,-24.5172006875493,6.53197381100272,-7.22058525582998,-5.55761035313636,-3.70611244445368,-4.19293448880641,10.2029186585912,9.85415822785622,6.64089055581749,-7.85688088956394,-1.02345029548564,-2.09864099502363,13.2711016472644,-9.57532085665097,8.59410656348008,3.33741339745167,-9.0686374510164,1.38371269717351,-3.85795394840661,2.22817794575144,20.8173311281928,-4.14453485545018,7.56574553603847,-1.26379291398448,4.57296620853666,19.3813461477585,6.36194662940258,-17.3575646905895,-4.38805076278245,0.21771939940547,0.877514131605108,-10.6086716937533,-5.06430059522636,3.56939960242096,-0.384900925404409,0.95269813464672,1.64340779140757,-5.02252585617746,0.189527163026916,-3.11012821402817,-10.5568895804855,1.19175854235416,-6.09074876597499,-5.74144323034843,0.0508722364151393,21.5601506772382,-5.90313654192846,-4.37145368116812,-2.63043840192194,-3.29960528422804,-0.998724740942779,-13.1528638231144,2
10.9593101034668,-7.02255707086492,-5.94415284845911,0.357818769042796,20.0199143854431,1.41349660565147,6.78712410989324,-7.32958951941049,1.52204991466342,4.80812936176755,-0.971759024951802,6.3465858894208,3.91838771998675,7.65354679141876,-7.37258663230822,-4.52379420206379,4.36064893331986,-10.6811673346616,-3.22324366388909,-8.79243313139894,5.78992878531049,6.65016231832149,6.85819679663676,-21.526376188716,-10.0172883205279,-4.18386424611338,-0.110601261771416,-7.64967580223005,21.890811548068,9.59625698224981,14.9867408287855,3.93289828812933,-1.10707915585687,8.4972879605702,-3.56220313905376,-3.0254283598277,-10.7247305307926,-16.9953422364953,8.12255501451073,4.42695125516102,-8.0568720222839,4.94048025378775,5.29526280777485,-9.67943628601786,8.88398490013982,0.483841595038181,-18.6946789784844,-0.348789362789115,11.2209845873253,6.39759614883316,1.417228570004,-18.2782267112745,2.08959448195533,-5.63907625149022,23.011829685578,5.49778108570972,-2.6110509605417,-14.2410983903955,-19.5317179254844,3
